41.64079,-87.40685,306.3,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,265.8,1.2,N
41.62266,-87.33096,296.9,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,267.5,1.6,N
41.61844,-87.33276,322.8,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,268.5,1.6,N
41.61713,-87.3273,302.6,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,267.8,1.6,N
41.64108,-87.40908,307.8,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,265.1,1.3,N
41.6221,-87.32748,302.2,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,267.9,1.6,N
41.61788,-87.32931,323.9,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,268.2,1.6,N
41.62676,-87.36744,300.2,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,266.1,1.7,N
41.61365,-87.3311,305.3,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,266.7,2.3,N
41.90422,-91.38163,307.3,0.5,0.4,4/22/17,818,N,nominal,1.0NRT,274.8,1.5,N
41.46076,-90.68201,303.3,0.5,0.4,4/22/17,818,N,nominal,1.0NRT,281.3,1.9,N
42.44289,-96.25513,329.7,0.4,0.4,4/22/17,818,N,nominal,1.0NRT,263.4,7.7,N
41.48196,-90.82561,301.4,0.5,0.4,4/22/17,818,N,nominal,1.0NRT,276.9,1.2,N
41.48079,-90.81979,295.3,0.5,0.4,4/22/17,818,N,nominal,1.0NRT,276.4,1.1,N
41.47949,-90.83276,316.4,0.5,0.4,4/22/17,818,N,nominal,1.0NRT,276.2,2.6,N
40.64401,-89.64027,295.4,0.4,0.4,4/22/17,818,N,nominal,1.0NRT,273.4,1.1,N
40.64012,-89.64174,323.1,0.4,0.4,4/22/17,818,N,nominal,1.0NRT,273.9,1.1,N
40.6343,-89.63432,306.1,0.4,0.4,4/22/17,818,N,nominal,1.0NRT,268.7,0.9,N
42.68366,-111.59532,347.2,0.6,0.7,4/22/17,818,N,nominal,1.0NRT,273.2,9.4,N
42.68452,-111.59584,339.7,0.6,0.7,4/22/17,818,N,nominal,1.0NRT,272,9.1,N
42.68438,-111.58833,306.6,0.6,0.7,4/22/17,818,N,nominal,1.0NRT,270.1,5.1,N
41.00303,-96.15271,298.3,0.4,0.4,4/22/17,818,N,nominal,1.0NRT,274,0.8,N
41.00893,-98.0078,301.9,0.4,0.4,4/22/17,818,N,nominal,1.0NRT,268.2,0.5,N
40.38461,-110.08671,328.2,0.5,0.7,4/22/17,818,N,nominal,1.0NRT,273,3.1,N
40.35426,-110.25127,303,0.5,0.7,4/22/17,818,N,nominal,1.0NRT,270,2.3,N
40.35408,-110.24561,305.9,0.5,0.7,4/22/17,818,N,nominal,1.0NRT,269.5,1.6,N
